	Chr	Position	Bg02es	Bj	Gm06990	Gm12801	Gm12812	Gm12813	Gm12878	Helas3	Hepg2	Huvec	Imr90	K562	Mcf7	Nhek	Sknsh
21_38687368	21	38687368	30.015015	62.843719	39.46262	46.880749	44.707008	49.280838	43.911942	61.73782	65.974266	57.324467	69.463448	48.817871	52.211567	63.891071	53.587738
21_38687810	21	38687810	30.060013	62.923473	39.501251	46.870678	44.721569	49.292812	43.942669	61.872219	66.046265	57.344395	69.554329	48.87677	52.258503	63.94994	53.636448
21_38690640	21	38690640	30.195164	63.163807	39.616623	46.84108	44.766323	49.330238	44.035011	62.278084	66.261681	57.405521	69.824974	49.054428	52.398731	64.126938	53.781631
21_38693982	21	38693982	30.330296	63.405457	39.731117	46.812366	44.812469	49.369648	44.127502	62.687534	66.476212	57.468651	70.092285	49.233257	52.537968	64.304276	53.925255
21_38694961	21	38694961	30.375275	63.486244	39.769066	46.802994	44.828114	49.383163	44.158344	62.824699	66.54747	57.490139	70.180595	49.293053	52.584137	64.363419	53.972752
21_38695043	21	38695043	30.375275	63.486244	39.769066	46.802994	44.828114	49.383163	44.158344	62.824699	66.54747	57.490139	70.180595	49.293053	52.584137	64.363419	53.972752
21_38695521	21	38695521	30.375275	63.486244	39.769066	46.802994	44.828114	49.383163	44.158344	62.824699	66.54747	57.490139	70.180595	49.293053	52.584137	64.363419	53.972752
21_38695571	21	38695571	30.375275	63.486244	39.769066	46.802994	44.828114	49.383163	44.158344	62.824699	66.54747	57.490139	70.180595	49.293053	52.584137	64.363419	53.972752
21_38696786	21	38696786	30.465078	63.648071	39.844612	46.784546	44.859722	49.410683	44.220047	63.099949	66.689552	57.533772	70.355927	49.412834	52.676071	64.481689	54.06715
21_38697326	21	38697326	30.465078	63.648071	39.844612	46.784546	44.859722	49.410683	44.220047	63.099949	66.689552	57.533772	70.355927	49.412834	52.676071	64.481689	54.06715
21_38697926	21	38697926	30.509872	63.729073	39.882183	46.775463	44.875664	49.424667	44.250885	63.237968	66.760384	57.555916	70.44294	49.47279	52.721825	64.540802	54.114029
21_38698205	21	38698205	30.509872	63.729073	39.882183	46.775463	44.875664	49.424667	44.250885	63.237968	66.760384	57.555916	70.44294	49.47279	52.721825	64.540802	54.114029
21_38698565	21	38698565	30.509872	63.729073	39.882183	46.775463	44.875664	49.424667	44.250885	63.237968	66.760384	57.555916	70.44294	49.47279	52.721825	64.540802	54.114029
21_38698634	21	38698634	30.554579	63.810135	39.919628	46.766479	44.891682	49.43877	44.281708	63.376232	66.831047	57.57827	70.52948	49.532768	52.767429	64.599884	54.160702
21_38699800	21	38699800	30.599192	63.891235	39.956936	46.757603	44.907772	49.452999	44.312519	63.514717	66.901535	57.600838	70.615547	49.592751	52.812881	64.65892	54.207146
21_38702763	21	38702763	30.732321	64.134628	40.067978	46.731518	44.956337	49.496197	44.404835	63.931232	67.111908	57.669819	70.870773	49.77261	52.948296	64.835709	54.345085
21_38718699	21	38718699	31.414215	65.421989	40.633236	46.605709	45.211784	49.726704	44.889545	66.156067	68.196587	58.066593	72.145203	50.714569	53.641529	65.761436	55.039715
21_38720500	21	38720500	31.454748	65.50116	40.666809	46.59853	45.226925	49.740364	44.919174	66.293968	68.26178	58.092789	72.219391	50.771698	53.682995	65.817894	55.080524
21_38724964	21	38724964	31.652927	65.89341	40.831161	46.563656	45.300041	49.805996	45.06572	66.978889	68.582176	58.225655	72.579567	51.052849	53.886642	66.096962	55.27953
21_38725473	21	38725473	31.652927	65.89341	40.831161	46.563656	45.300041	49.805996	45.06572	66.978889	68.582176	58.225655	72.579567	51.052849	53.886642	66.096962	55.27953
21_38726512	21	38726512	31.691631	65.971062	40.8633	46.556889	45.314075	49.818501	45.094681	67.114792	68.645065	58.252571	72.649399	51.108101	53.926601	66.152092	55.318275
21_38728048	21	38728048	31.768055	66.125488	40.926823	46.543541	45.341469	49.842815	45.152218	67.385292	68.769608	58.30669	72.786774	51.217548	54.005745	66.26162	55.394711
21_38728433	21	38728433	31.768055	66.125488	40.926823	46.543541	45.341469	49.842815	45.152218	67.385292	68.769608	58.30669	72.786774	51.217548	54.005745	66.26162	55.394711
21_38729528	21	38729528	31.805771	66.202217	40.958202	46.536964	45.354816	49.854599	45.180798	67.519867	68.83123	58.333885	72.854294	51.271721	54.044918	66.316002	55.432381
21_38729656	21	38729656	31.843155	66.278648	40.989315	46.530464	45.367912	49.866112	45.209229	67.653946	68.892403	58.361156	72.921051	51.325508	54.08382	66.37011	55.469685
21_38729865	21	38729865	31.843155	66.278648	40.989315	46.530464	45.367912	49.866112	45.209229	67.653946	68.892403	58.361156	72.921051	51.325508	54.08382	66.37011	55.469685
21_38731295	21	38731295	31.880198	66.354744	41.020161	46.524017	45.380756	49.877354	45.237534	67.787521	68.953125	58.388496	72.987022	51.378906	54.122448	66.423973	55.506615
21_38733245	21	38733245	31.953253	66.505844	41.081047	46.511314	45.40564	49.898979	45.293713	68.05307	69.073181	58.443382	73.116554	51.484486	54.198875	66.530853	55.579357
21_38734770	21	38734770	32.024914	66.655495	41.140842	46.498852	45.429409	49.919395	45.349293	68.316269	69.191322	58.498478	73.242851	51.588383	54.27417	66.636612	55.650585
21_38735375	21	38735375	32.024914	66.655495	41.140842	46.498852	45.429409	49.919395	45.349293	68.316269	69.191322	58.498478	73.242851	51.588383	54.27417	66.636612	55.650585
21_38735552	21	38735552	32.024914	66.655495	41.140842	46.498852	45.429409	49.919395	45.349293	68.316269	69.191322	58.498478	73.242851	51.588383	54.27417	66.636612	55.650585
21_38738445	21	38738445	32.129738	66.877014	41.228416	46.48061	45.46283	49.947586	45.431522	68.70636	69.364761	58.581409	73.426079	51.740936	54.384972	66.793045	55.754555
21_38744120	21	38744120	32.329613	67.308464	41.395626	46.445656	45.520927	49.994396	45.591591	69.467293	69.697311	58.747646	73.769615	52.033417	54.598698	67.097435	55.951954
21_38746239	21	38746239	32.393307	67.44857	41.448921	46.434452	45.53754	50.006947	45.643574	69.714592	69.80368	58.802986	73.877159	52.126976	54.667553	67.196213	56.014599
21_38747109	21	38747109	32.424603	67.517868	41.475094	46.428928	45.5453	50.012623	45.669315	69.83696	69.855988	58.830612	73.929596	52.172989	54.701534	67.245087	56.045319
21_38748006	21	38748006	32.455521	67.586678	41.500946	46.423466	45.552708	50.017891	45.694866	69.958435	69.9077	58.8582	73.981148	52.218494	54.735214	67.29361	56.075649
21_38749185	21	38749185	32.486069	67.654953	41.526474	46.418049	45.559742	50.022743	45.720234	70.079018	69.958794	58.88575	74.031799	52.263474	54.768589	67.341759	56.105583
21_38752139	21	38752139	32.575497	67.856628	41.601089	46.402134	45.578613	50.034748	45.795235	70.435112	70.108414	58.968109	74.178329	52.395252	54.866909	67.483994	56.192989
21_38752417	21	38752417	32.575497	67.856628	41.601089	46.402134	45.578613	50.034748	45.795235	70.435112	70.108414	58.968109	74.178329	52.395252	54.866909	67.483994	56.192989
21_38752701	21	38752701	32.604568	67.92276	41.625301	46.396931	45.584137	50.037884	45.819862	70.551865	70.157036	58.995434	74.225357	52.438114	54.899078	67.530647	56.221329
21_38752828	21	38752828	32.604568	67.92276	41.625301	46.396931	45.584137	50.037884	45.819862	70.551865	70.157036	58.995434	74.225357	52.438114	54.899078	67.530647	56.221329
21_38753159	21	38753159	32.604568	67.92276	41.625301	46.396931	45.584137	50.037884	45.819862	70.551865	70.157036	58.995434	74.225357	52.438114	54.899078	67.530647	56.221329
21_38753852	21	38753852	32.63327	67.988327	41.649162	46.391788	45.589291	50.040577	45.844303	70.667625	70.205032	59.022697	74.271469	52.480438	54.930946	67.576904	56.249275
21_38754226	21	38754226	32.63327	67.988327	41.649162	46.391788	45.589291	50.040577	45.844303	70.667625	70.205032	59.022697	74.271469	52.480438	54.930946	67.576904	56.249275
21_38754587	21	38754587	32.661594	68.053337	41.672688	46.386681	45.594055	50.042831	45.868549	70.782356	70.252365	59.049896	74.316658	52.522217	54.962509	67.622765	56.276821
21_38754972	21	38754972	32.661594	68.053337	41.672688	46.386681	45.594055	50.042831	45.868549	70.782356	70.252365	59.049896	74.316658	52.522217	54.962509	67.622765	56.276821
21_38756797	21	38756797	32.717144	68.181595	41.718708	46.376648	45.602409	50.045994	45.916466	71.008675	70.345085	59.104027	74.404274	52.604145	55.024738	67.71328	56.330734
21_38757559	21	38757559	32.717144	68.181595	41.718708	46.376648	45.602409	50.045994	45.916466	71.008675	70.345085	59.104027	74.404274	52.604145	55.024738	67.71328	56.330734
21_38757889	21	38757889	32.74437	68.24485	41.741192	46.3717	45.606014	50.046894	45.940132	71.120216	70.390472	59.130966	74.446701	52.644287	55.055397	67.757935	56.357109
21_38758849	21	38758849	32.771221	68.307495	41.763317	46.366806	45.609226	50.047333	45.963604	71.230682	70.435165	59.15781	74.48819	52.68388	55.085751	67.802162	56.383091
21_38758993	21	38758993	32.771221	68.307495	41.763317	46.366806	45.609226	50.047333	45.963604	71.230682	70.435165	59.15781	74.48819	52.68388	55.085751	67.802162	56.383091
21_38759463	21	38759463	32.771221	68.307495	41.763317	46.366806	45.609226	50.047333	45.963604	71.230682	70.435165	59.15781	74.48819	52.68388	55.085751	67.802162	56.383091
21_38759468	21	38759468	32.771221	68.307495	41.763317	46.366806	45.609226	50.047333	45.963604	71.230682	70.435165	59.15781	74.48819	52.68388	55.085751	67.802162	56.383091
21_38760160	21	38760160	32.797718	68.369514	41.785084	46.361958	45.612045	50.047318	45.986874	71.340019	70.479202	59.184559	74.528763	52.722923	55.115814	67.845963	56.408676
21_38760394	21	38760394	32.797718	68.369514	41.785084	46.361958	45.612045	50.047318	45.986874	71.340019	70.479202	59.184559	74.528763	52.722923	55.115814	67.845963	56.408676
21_38761103	21	38761103	32.823841	68.430939	41.806507	46.357166	45.614475	50.046841	46.009949	71.448219	70.52256	59.211216	74.568405	52.76141	55.145584	67.889328	56.433872
21_38761354	21	38761354	32.823841	68.430939	41.806507	46.357166	45.614475	50.046841	46.009949	71.448219	70.52256	59.211216	74.568405	52.76141	55.145584	67.889328	56.433872
21_38761493	21	38761493	32.823841	68.430939	41.806507	46.357166	45.614475	50.046841	46.009949	71.448219	70.52256	59.211216	74.568405	52.76141	55.145584	67.889328	56.433872
21_38761786	21	38761786	32.849609	68.491722	41.827557	46.352413	45.616508	50.045898	46.032818	71.555283	70.565231	59.237766	74.607109	52.799351	55.175053	67.932274	56.458687
21_38767200	21	38767200	32.973019	68.786064	41.927299	46.329346	45.62088	50.034214	46.144131	72.072845	70.768211	59.368858	74.786743	52.980705	55.317986	68.140221	56.577042
21_38768296	21	38768296	32.996632	68.842972	41.946125	46.324863	45.620586	50.030472	46.16576	72.172691	70.806717	59.39473	74.81987	53.015316	55.345707	68.180428	56.599583
21_38769776	21	38769776	33.042801	68.954735	41.982635	46.316021	45.618866	50.021584	46.208393	72.368607	70.881599	59.446091	74.883385	53.082874	55.400291	68.25943	56.643559
21_38769942	21	38769942	33.042801	68.954735	41.982635	46.316021	45.618866	50.021584	46.208393	72.368607	70.881599	59.446091	74.883385	53.082874	55.400291	68.25943	56.643559
21_38770626	21	38770626	33.065365	69.009613	42.000317	46.311665	45.617432	50.016438	46.229389	72.464661	70.917969	59.471584	74.91375	53.115829	55.427158	68.298187	56.665001
21_38770930	21	38770930	33.065365	69.009613	42.000317	46.311665	45.617432	50.016438	46.229389	72.464661	70.917969	59.471584	74.91375	53.115829	55.427158	68.298187	56.665001
21_38771000	21	38771000	33.065365	69.009613	42.000317	46.311665	45.617432	50.016438	46.229389	72.464661	70.917969	59.471584	74.91375	53.115829	55.427158	68.298187	56.665001
21_38772643	21	38772643	33.109459	69.117249	42.034519	46.303051	45.613449	50.004757	46.270733	72.652855	70.988579	59.52219	74.971756	53.180084	55.480053	68.37426	56.706818
21_38774331	21	38774331	33.130989	69.170036	42.051037	46.298809	45.610897	49.998219	46.291069	72.74498	71.022812	59.547302	74.99939	53.211399	55.506092	68.41156	56.727188
21_38777555	21	38777555	33.193573	69.324097	42.098228	46.286243	45.601051	49.975857	46.350773	73.013382	71.121231	59.621826	75.076881	53.302078	55.582584	68.520378	56.786217
21_38777556	21	38777556	33.193573	69.324097	42.098228	46.286243	45.601051	49.975857	46.350773	73.013382	71.121231	59.621826	75.076881	53.302078	55.582584	68.520378	56.786217
21_38777718	21	38777718	33.213772	69.374008	42.113171	46.282116	45.597054	49.967487	46.370224	73.100143	71.152603	59.646404	75.100929	53.331226	55.607552	68.555611	56.80521
21_38780448	21	38780448	33.253193	69.47168	42.141857	46.27393	45.588001	49.949406	46.408443	73.269531	71.213203	59.695152	75.14637	53.387936	55.656704	68.624535	56.842186
21_38781826	21	38781826	33.291328	69.566444	42.168953	46.265831	45.57756	49.92955	46.445747	73.433395	71.27095	59.74337	75.188301	53.442547	55.704842	68.69136	56.877857
21_38783137	21	38783137	33.309929	69.612724	42.181892	46.26181	45.571838	49.918968	46.464046	73.513237	71.298775	59.767277	75.207985	53.46907	55.728542	68.723961	56.895218
21_38783975	21	38783975	33.32822	69.658249	42.194435	46.257793	45.565781	49.907955	46.482105	73.591652	71.32589	59.79105	75.226814	53.495075	55.751984	68.756035	56.912258
21_38784351	21	38784351	33.32822	69.658249	42.194435	46.257793	45.565781	49.907955	46.482105	73.591652	71.32589	59.79105	75.226814	53.495075	55.751984	68.756035	56.912258
21_38784643	21	38784643	33.346203	69.703041	42.206577	46.253788	45.559391	49.896507	46.499935	73.668648	71.352295	59.814701	75.244797	53.520584	55.775192	68.78756	56.928993
21_38784666	21	38784666	33.346203	69.703041	42.206577	46.253788	45.559391	49.896507	46.499935	73.668648	71.352295	59.814701	75.244797	53.520584	55.775192	68.78756	56.928993
21_38784807	21	38784807	33.346203	69.703041	42.206577	46.253788	45.559391	49.896507	46.499935	73.668648	71.352295	59.814701	75.244797	53.520584	55.775192	68.78756	56.928993
21_38785066	21	38785066	33.346203	69.703041	42.206577	46.253788	45.559391	49.896507	46.499935	73.668648	71.352295	59.814701	75.244797	53.520584	55.775192	68.78756	56.928993
21_38785200	21	38785200	33.346203	69.703041	42.206577	46.253788	45.559391	49.896507	46.499935	73.668648	71.352295	59.814701	75.244797	53.520584	55.775192	68.78756	56.928993
21_38785357	21	38785357	33.346203	69.703041	42.206577	46.253788	45.559391	49.896507	46.499935	73.668648	71.352295	59.814701	75.244797	53.520584	55.775192	68.78756	56.928993
21_38785821	21	38785821	33.363892	69.74707	42.218315	46.249794	45.552685	49.884651	46.517529	73.744225	71.378006	59.838223	75.261932	53.545578	55.798164	68.818542	56.945423
21_38786567	21	38786567	33.363892	69.74707	42.218315	46.249794	45.552685	49.884651	46.517529	73.744225	71.378006	59.838223	75.261932	53.545578	55.798164	68.818542	56.945423
21_38787017	21	38787017	33.381279	69.790375	42.229641	46.245796	45.545662	49.872372	46.534878	73.818382	71.403023	59.861607	75.278244	53.57008	55.820908	68.848969	56.961548
21_38787058	21	38787058	33.381279	69.790375	42.229641	46.245796	45.545662	49.872372	46.534878	73.818382	71.403023	59.861607	75.278244	53.57008	55.820908	68.848969	56.961548
21_38788903	21	38788903	33.415188	69.874718	42.251095	46.237812	45.530685	49.846584	46.568859	73.962387	71.450966	59.908001	75.308426	53.617596	55.865685	68.908188	56.992931
21_38789148	21	38789148	33.415188	69.874718	42.251095	46.237812	45.530685	49.846584	46.568859	73.962387	71.450966	59.908001	75.308426	53.617596	55.865685	68.908188	56.992931
21_38790052	21	38790052	33.431717	69.915764	42.261219	46.233818	45.522739	49.833092	46.585484	74.032219	71.47393	59.931007	75.322304	53.640625	55.887741	68.936981	57.008183
21_38790383	21	38790383	33.431717	69.915764	42.261219	46.233818	45.522739	49.833092	46.585484	74.032219	71.47393	59.931007	75.322304	53.640625	55.887741	68.936981	57.008183
21_38791403	21	38791403	33.447964	69.956062	42.270931	46.229824	45.514503	49.819199	46.601864	74.100594	71.496193	59.953896	75.335403	53.663181	55.909584	68.965202	57.023155
21_38791633	21	38791633	33.463947	69.99559	42.280247	46.225815	45.505981	49.804916	46.617996	74.167534	71.517784	59.976662	75.347702	53.685272	55.931206	68.992882	57.037853
21_38791679	21	38791679	33.463947	69.99559	42.280247	46.225815	45.505981	49.804916	46.617996	74.167534	71.517784	59.976662	75.347702	53.685272	55.931206	68.992882	57.037853
21_38791791	21	38791791	33.463947	69.99559	42.280247	46.225815	45.505981	49.804916	46.617996	74.167534	71.517784	59.976662	75.347702	53.685272	55.931206	68.992882	57.037853
21_38792032	21	38792032	33.463947	69.99559	42.280247	46.225815	45.505981	49.804916	46.617996	74.167534	71.517784	59.976662	75.347702	53.685272	55.931206	68.992882	57.037853
21_38792059	21	38792059	33.463947	69.99559	42.280247	46.225815	45.505981	49.804916	46.617996	74.167534	71.517784	59.976662	75.347702	53.685272	55.931206	68.992882	57.037853
21_38792076	21	38792076	33.463947	69.99559	42.280247	46.225815	45.505981	49.804916	46.617996	74.167534	71.517784	59.976662	75.347702	53.685272	55.931206	68.992882	57.037853
21_38792580	21	38792580	33.479664	70.034386	42.289162	46.221794	45.497162	49.790249	46.633884	74.233017	71.538712	59.999313	75.35923	53.706886	55.952614	69.019989	57.052277
21_38792968	21	38792968	33.479664	70.034386	42.289162	46.221794	45.497162	49.790249	46.633884	74.233017	71.538712	59.999313	75.35923	53.706886	55.952614	69.019989	57.052277
21_38793688	21	38793688	33.495121	70.072411	42.297672	46.217758	45.488071	49.775204	46.649529	74.29702	71.558983	60.021835	75.370003	53.728046	55.973816	69.046547	57.066437
21_38794472	21	38794472	33.495121	70.072411	42.297672	46.217758	45.488071	49.775204	46.649529	74.29702	71.558983	60.021835	75.370003	53.728046	55.973816	69.046547	57.066437
21_38794862	21	38794862	33.510323	70.109665	42.305786	46.213699	45.47871	49.759804	46.664921	74.359573	71.578583	60.044247	75.380028	53.74876	55.994816	69.072563	57.080341
