	Chr	Position	25bp	50bp	100bp	200bp	500bp	1kb	2kb	5kb	10kb	20kb	50kb	100kb	200kb	500kb	1Mb
22_47900399	22	47900399	0.56	0.431373	0.405941	0.412935	0.43513	0.410589	0.382309	0.40012	0.405859	0.40828	0.445771	0.435556	0.436788	0.446305	0.45851
22_47900537	22	47900537	0.48	0.509804	0.415842	0.383085	0.383234	0.395604	0.37981	0.406319	0.406359	0.40723	0.446291	0.435626	0.436963	0.446335	0.458503
22_47900955	22	47900955	0.28	0.27451	0.326733	0.338308	0.295409	0.335664	0.383308	0.414917	0.409359	0.40228	0.448311	0.435336	0.437213	0.446305	0.458451
22_47900999	22	47900999	0.32	0.27451	0.29703	0.343284	0.319361	0.331668	0.386807	0.414917	0.410559	0.40198	0.448591	0.435276	0.437218	0.446295	0.458444
22_47901090	22	47901090	0.4	0.352941	0.306931	0.308458	0.341317	0.323676	0.388806	0.416317	0.411859	0.40178	0.448911	0.435156	0.437223	0.446273	0.458442
22_47902204	22	47902204	0.48	0.509804	0.534653	0.577114	0.532934	0.486513	0.47976	0.431114	0.408559	0.39573	0.450851	0.435086	0.437138	0.446297	0.458278
22_47902876	22	47902876	0.6	0.607843	0.554455	0.562189	0.56487	0.518482	0.494253	0.428514	0.406359	0.39718	0.450631	0.435056	0.437068	0.446395	0.458264
22_47904511	22	47904511	0.44	0.372549	0.425743	0.412935	0.409182	0.417582	0.425787	0.45211	0.423258	0.39538	0.450151	0.434576	0.437788	0.446721	0.45825
22_47904645	22	47904645	0.36	0.313725	0.316832	0.378109	0.429142	0.405594	0.424788	0.442511	0.423258	0.39653	0.449391	0.434296	0.437763	0.446777	0.458241
22_47904900	22	47904900	0.52	0.54902	0.554455	0.447761	0.409182	0.422577	0.424288	0.431314	0.421058	0.39868	0.448951	0.434016	0.437728	0.446893	0.458262
22_47905400	22	47905400	0.6	0.588235	0.574257	0.447761	0.44511	0.420579	0.434783	0.412318	0.413159	0.40323	0.448591	0.433126	0.437713	0.447091	0.458253
22_47905688	22	47905688	0.36	0.411765	0.346535	0.393035	0.421158	0.472527	0.441279	0.396521	0.410459	0.40473	0.448431	0.433126	0.437303	0.447103	0.458163
22_47905867	22	47905867	0.56	0.54902	0.534653	0.517413	0.491018	0.452547	0.436782	0.396121	0.410559	0.40558	0.448611	0.433336	0.437033	0.447169	0.458105
22_47905893	22	47905893	0.52	0.490196	0.534653	0.522388	0.487026	0.448551	0.432784	0.396121	0.410859	0.40548	0.448631	0.433246	0.436998	0.447165	0.458099
22_47905897	22	47905897	0.48	0.509804	0.524752	0.517413	0.491018	0.447552	0.432784	0.396121	0.410959	0.40553	0.448651	0.433246	0.436993	0.447169	0.458096
22_47905911	22	47905911	0.48	0.529412	0.50495	0.532338	0.493014	0.440559	0.430785	0.395721	0.410659	0.40573	0.448631	0.433186	0.436968	0.447183	0.458094
22_47906099	22	47906099	0.6	0.627451	0.534653	0.532338	0.489022	0.446553	0.424788	0.40232	0.411359	0.40598	0.448491	0.432796	0.436918	0.447237	0.458061
22_47906183	22	47906183	0.4	0.490196	0.465347	0.487562	0.453094	0.450549	0.422289	0.405119	0.413159	0.40528	0.448391	0.432606	0.436988	0.447253	0.458063
22_47906623	22	47906623	0.48	0.431373	0.475248	0.542289	0.431138	0.380619	0.386807	0.410518	0.411059	0.39848	0.447871	0.432526	0.437048	0.447329	0.457964
22_47906769	22	47906769	0.52	0.431373	0.455446	0.462687	0.427146	0.355644	0.384808	0.414717	0.409959	0.40038	0.447831	0.432316	0.437058	0.447303	0.457956
22_47906892	22	47906892	0.32	0.294118	0.316832	0.313433	0.353293	0.350649	0.372814	0.416117	0.408959	0.40128	0.447831	0.432236	0.437108	0.447303	0.457961
22_47907253	22	47907253	0.32	0.372549	0.277228	0.308458	0.283433	0.304695	0.34083	0.411718	0.40286	0.40398	0.446771	0.431466	0.436773	0.447301	0.457907
22_47907448	22	47907448	0.32	0.333333	0.306931	0.258706	0.301397	0.292707	0.351824	0.402519	0.40266	0.40613	0.446131	0.431096	0.436598	0.447339	0.457909
22_47907540	22	47907540	0.24	0.196078	0.227723	0.318408	0.305389	0.298701	0.357821	0.404519	0.40366	0.40618	0.446171	0.430986	0.436538	0.447339	0.457908
22_47908081	22	47908081	0.36	0.27451	0.336634	0.358209	0.343313	0.381618	0.394803	0.392521	0.39726	0.410329	0.446811	0.430626	0.436073	0.447477	0.457889
22_47908367	22	47908367	0.52	0.588235	0.49505	0.477612	0.46507	0.434565	0.427786	0.384123	0.393761	0.412479	0.447311	0.430856	0.435873	0.447473	0.457861
22_47909040	22	47909040	0.56	0.529412	0.475248	0.517413	0.522954	0.502498	0.435282	0.371926	0.392261	0.417529	0.446011	0.430016	0.435008	0.447379	0.457808
22_47909118	22	47909118	0.4	0.490196	0.514851	0.532338	0.522954	0.487512	0.437781	0.367327	0.393361	0.417929	0.445951	0.430096	0.434918	0.447391	0.457787
22_47909320	22	47909320	0.44	0.529412	0.514851	0.492537	0.467066	0.441558	0.431284	0.360928	0.39556	0.420179	0.445891	0.430246	0.434598	0.447369	0.457782
22_47909564	22	47909564	0.52	0.352941	0.356436	0.358209	0.373253	0.387612	0.407796	0.361928	0.39526	0.422979	0.444931	0.431096	0.434258	0.447355	0.457732
22_47911484	22	47911484	0.36	0.313725	0.257426	0.258706	0.299401	0.338661	0.349825	0.373725	0.39546	0.436128	0.439091	0.428576	0.432303	0.447481	0.457483
22_47911811	22	47911811	0.32	0.235294	0.247525	0.308458	0.301397	0.317682	0.383308	0.376125	0.392361	0.438928	0.440251	0.428136	0.432283	0.447521	0.457519
22_47911927	22	47911927	0.32	0.313725	0.326733	0.298507	0.337325	0.350649	0.392304	0.374125	0.394161	0.440378	0.440191	0.428126	0.432143	0.447545	0.457535
22_47912003	22	47912003	0.16	0.215686	0.267327	0.288557	0.347305	0.372627	0.396302	0.374325	0.39526	0.440478	0.439871	0.427976	0.432053	0.447567	0.457544
22_47912155	22	47912155	0.44	0.509804	0.544554	0.442786	0.399202	0.403596	0.389805	0.376725	0.39886	0.440578	0.439991	0.427746	0.431943	0.447579	0.457561
22_47912613	22	47912613	0.52	0.470588	0.445545	0.457711	0.506986	0.466533	0.396302	0.394121	0.407459	0.440528	0.439691	0.427566	0.431788	0.447569	0.457484
22_47912653	22	47912653	0.24	0.196078	0.277228	0.447761	0.499002	0.460539	0.396302	0.395521	0.407159	0.440728	0.439591	0.427566	0.431733	0.447545	0.457487
22_47912712	22	47912712	0.8	0.509804	0.425743	0.432836	0.489022	0.441558	0.396302	0.39792	0.407059	0.440778	0.439351	0.427476	0.431688	0.447553	0.4575
22_47913069	22	47913069	0.36	0.392157	0.356436	0.323383	0.399202	0.395604	0.428786	0.412118	0.416258	0.438778	0.438511	0.427856	0.431398	0.447369	0.457537
22_47913616	22	47913616	0.28	0.352941	0.366337	0.318408	0.377246	0.3996	0.418791	0.423915	0.420158	0.441528	0.437491	0.427796	0.430978	0.447267	0.457619
22_47914595	22	47914595	0.44	0.431373	0.425743	0.452736	0.431138	0.46953	0.472764	0.431914	0.422758	0.444928	0.435631	0.427826	0.430668	0.447181	0.457653
22_47915124	22	47915124	0.6	0.54902	0.564356	0.597015	0.520958	0.498501	0.467266	0.431314	0.432557	0.447328	0.434051	0.428156	0.430448	0.447177	0.457781
22_47919267	22	47919267	0.44	0.568627	0.574257	0.557214	0.540918	0.511489	0.513243	0.513097	0.491351	0.461627	0.435751	0.433736	0.430943	0.447543	0.457988
22_47919800	22	47919800	0.48	0.529412	0.534653	0.487562	0.483034	0.516484	0.510245	0.524495	0.49525	0.462077	0.437491	0.434416	0.431178	0.447667	0.458016
22_47920584	22	47920584	0.6	0.627451	0.584158	0.547264	0.546906	0.508492	0.52074	0.522895	0.49675	0.469977	0.440811	0.435346	0.431308	0.447599	0.458043
22_47921328	22	47921328	0.64	0.627451	0.594059	0.621891	0.580838	0.537463	0.544228	0.519296	0.50315	0.474276	0.440811	0.436336	0.431293	0.447603	0.458065
22_47921354	22	47921354	0.68	0.627451	0.60396	0.597015	0.586826	0.539461	0.543728	0.520496	0.50405	0.474476	0.440831	0.436426	0.431288	0.447621	0.458064
22_47921906	22	47921906	0.6	0.607843	0.574257	0.577114	0.562874	0.55045	0.521239	0.519096	0.510049	0.478326	0.440571	0.437096	0.431063	0.447685	0.458056
22_47922253	22	47922253	0.6	0.470588	0.475248	0.487562	0.512974	0.528472	0.541729	0.518696	0.509649	0.477626	0.442191	0.437006	0.431038	0.447593	0.457993
22_47922383	22	47922383	0.44	0.411765	0.425743	0.447761	0.506986	0.51049	0.54073	0.514097	0.507749	0.477276	0.442671	0.436966	0.431073	0.447587	0.45799
22_47922574	22	47922574	0.52	0.568627	0.564356	0.557214	0.489022	0.503497	0.527736	0.519096	0.507549	0.476376	0.442791	0.437256	0.431138	0.447549	0.457941
22_47922687	22	47922687	0.48	0.54902	0.50495	0.512438	0.493014	0.501499	0.52074	0.519096	0.508749	0.476876	0.442911	0.437546	0.431058	0.447513	0.457951
22_47926215	22	47926215	0.44	0.333333	0.376238	0.442786	0.481038	0.482517	0.486757	0.494101	0.49645	0.475826	0.448191	0.441606	0.430278	0.447593	0.458124
22_47926410	22	47926410	0.44	0.490196	0.465347	0.457711	0.433134	0.475524	0.468766	0.488102	0.492751	0.477876	0.448331	0.441786	0.430308	0.447625	0.458156
22_47926437	22	47926437	0.52	0.568627	0.49505	0.467662	0.443114	0.471528	0.468766	0.486903	0.492151	0.478176	0.448531	0.441786	0.430273	0.447651	0.458158
22_47926786	22	47926786	0.44	0.588235	0.554455	0.502488	0.447106	0.454545	0.474263	0.487502	0.485851	0.480276	0.449491	0.442106	0.430263	0.447715	0.458234
22_47929025	22	47929025	0.28	0.352941	0.405941	0.393035	0.441118	0.43956	0.46077	0.470506	0.470953	0.465527	0.445731	0.438186	0.430118	0.447679	0.4587
22_47935785	22	47935785	0.48	0.588235	0.584158	0.517413	0.467066	0.40959	0.427286	0.414317	0.416958	0.450427	0.437951	0.424146	0.426503	0.448485	0.45934
22_47935914	22	47935914	0.36	0.372549	0.386139	0.38806	0.407186	0.422577	0.421789	0.409118	0.415958	0.448828	0.437871	0.423826	0.426488	0.448501	0.459359
22_47935990	22	47935990	0.4	0.392157	0.366337	0.363184	0.37525	0.434565	0.413793	0.405119	0.414759	0.448028	0.438031	0.423686	0.426548	0.448497	0.459355
22_47946077	22	47946077	0.32	0.333333	0.425743	0.39801	0.357285	0.428571	0.466767	0.481904	0.469153	0.433978	0.439031	0.421856	0.425973	0.447369	0.460012
22_47946992	22	47946992	0.48	0.588235	0.544554	0.537313	0.48503	0.444555	0.444278	0.469506	0.463854	0.429179	0.436591	0.422816	0.426563	0.447437	0.460034
22_47947640	22	47947640	0.44	0.45098	0.435644	0.412935	0.403194	0.471528	0.458771	0.459508	0.463254	0.423729	0.435851	0.424056	0.426548	0.447567	0.459999
22_47953053	22	47953053	0.32	0.27451	0.247525	0.343284	0.353293	0.377622	0.396802	0.410518	0.393461	0.40888	0.428511	0.428996	0.427723	0.448037	0.460002
22_47953807	22	47953807	0.2	0.333333	0.316832	0.343284	0.39521	0.421578	0.398301	0.406919	0.378862	0.40753	0.426771	0.429836	0.427858	0.448103	0.460071
22_47959106	22	47959106	0.48	0.45098	0.455446	0.477612	0.461078	0.417582	0.350325	0.325135	0.365263	0.40438	0.411832	0.429366	0.429868	0.448803	0.460147
22_47961114	22	47961114	0.4	0.392157	0.415842	0.472637	0.459082	0.385614	0.353823	0.387522	0.382962	0.40838	0.406872	0.429046	0.430108	0.449615	0.460373
22_47964692	22	47964692	0.44	0.352941	0.425743	0.427861	0.43513	0.440559	0.472264	0.468906	0.428257	0.421129	0.404092	0.428186	0.430623	0.449591	0.460435
22_47968221	22	47968221	0.44	0.45098	0.465347	0.512438	0.491018	0.444555	0.430285	0.466107	0.464154	0.430078	0.402672	0.430186	0.433518	0.448927	0.460362
22_47975335	22	47975335	0.4	0.45098	0.435644	0.422886	0.449102	0.462537	0.447276	0.429714	0.405559	0.40048	0.407572	0.422886	0.437628	0.448897	0.460405
22_47975667	22	47975667	0.44	0.45098	0.445545	0.427861	0.401198	0.414585	0.42029	0.419316	0.407059	0.39658	0.408292	0.422676	0.437938	0.449077	0.460447
22_47975755	22	47975755	0.56	0.490196	0.475248	0.467662	0.355289	0.394605	0.42079	0.415517	0.405459	0.39548	0.407952	0.422666	0.438093	0.449111	0.460458
22_47975797	22	47975797	0.52	0.490196	0.50495	0.427861	0.38523	0.390609	0.416792	0.414917	0.40456	0.39503	0.407952	0.422736	0.438163	0.449135	0.460472
22_47975805	22	47975805	0.44	0.490196	0.49505	0.40796	0.39521	0.388611	0.414793	0.414917	0.40446	0.39488	0.407992	0.422706	0.438178	0.449143	0.460475
22_47975905	22	47975905	0.08	0.117647	0.217822	0.328358	0.413174	0.393606	0.406297	0.410318	0.40276	0.39378	0.407852	0.422556	0.438273	0.449193	0.460499
22_47975907	22	47975907	0.08	0.117647	0.227723	0.333333	0.411178	0.393606	0.406797	0.410118	0.40276	0.39373	0.407852	0.422536	0.438278	0.449195	0.4605
22_47975917	22	47975917	0.12	0.137255	0.257426	0.343284	0.40519	0.393606	0.405797	0.409718	0.40286	0.39368	0.407852	0.422496	0.438288	0.449205	0.460498
22_47980040	22	47980040	0.2	0.176471	0.19802	0.21393	0.279441	0.324675	0.307346	0.319536	0.329767	0.372681	0.415852	0.420726	0.439328	0.450425	0.461225
22_47990921	22	47990921	0.64	0.490196	0.415842	0.40796	0.441118	0.426573	0.431284	0.408518	0.413659	0.411179	0.415692	0.416896	0.440993	0.449445	0.462108
22_47991189	22	47991189	0.56	0.588235	0.554455	0.542289	0.487026	0.463536	0.426787	0.410918	0.421658	0.412129	0.415972	0.417066	0.441023	0.449505	0.462205
22_47991955	22	47991955	0.48	0.490196	0.475248	0.457711	0.423154	0.44955	0.464768	0.430314	0.441556	0.417829	0.416552	0.415666	0.441158	0.449521	0.462349
22_47993510	22	47993510	0.44	0.45098	0.475248	0.437811	0.429142	0.397602	0.441279	0.474905	0.464454	0.435228	0.418232	0.417366	0.441133	0.449801	0.462374
22_47997145	22	47997145	0.64	0.588235	0.584158	0.507463	0.502994	0.536464	0.54023	0.538492	0.491051	0.462877	0.419032	0.416906	0.443078	0.450349	0.462852
22_47997555	22	47997555	0.56	0.490196	0.534653	0.492537	0.510978	0.537463	0.532234	0.530694	0.494751	0.464827	0.419272	0.417076	0.443598	0.450317	0.462882
22_48001148	22	48001148	0.56	0.54902	0.544554	0.532338	0.457086	0.443556	0.45927	0.494701	0.492351	0.454527	0.410212	0.418796	0.446288	0.451005	0.463285
22_48002103	22	48002103	0.48	0.509804	0.534653	0.567164	0.560878	0.495504	0.508246	0.483503	0.481152	0.447178	0.412192	0.419346	0.446993	0.451423	0.463586
22_48002810	22	48002810	0.4	0.568627	0.574257	0.537313	0.54491	0.537463	0.542229	0.503099	0.472353	0.444928	0.413972	0.420036	0.446998	0.451799	0.463696
22_48003607	22	48003607	0.48	0.392157	0.425743	0.487562	0.502994	0.521479	0.526237	0.481504	0.457954	0.444528	0.415612	0.420926	0.447248	0.452157	0.463905
22_48003850	22	48003850	0.36	0.411765	0.39604	0.477612	0.500998	0.515485	0.522739	0.478504	0.452155	0.444228	0.415532	0.421216	0.447478	0.452229	0.463925
22_48004233	22	48004233	0.68	0.607843	0.643564	0.567164	0.516966	0.495504	0.521239	0.479904	0.442356	0.442928	0.416932	0.421526	0.447543	0.452343	0.464043
22_48005570	22	48005570	0.32	0.27451	0.267327	0.243781	0.281437	0.343656	0.413793	0.439912	0.422858	0.440928	0.418652	0.422796	0.448368	0.452641	0.464379
22_48005770	22	48005770	0.24	0.235294	0.237624	0.268657	0.261477	0.340659	0.412294	0.431514	0.422858	0.439778	0.418632	0.422806	0.448438	0.452697	0.464431
22_48006535	22	48006535	0.64	0.647059	0.60396	0.502488	0.413174	0.451548	0.390805	0.403119	0.410959	0.438678	0.418032	0.423786	0.448663	0.452857	0.464622
22_48006604	22	48006604	0.44	0.470588	0.534653	0.527363	0.45509	0.42957	0.393803	0.40072	0.410259	0.438378	0.418152	0.423796	0.448683	0.452875	0.464638
22_48008771	22	48008771	0.28	0.254902	0.287129	0.293532	0.317365	0.326673	0.309845	0.35213	0.377862	0.435628	0.420212	0.429126	0.448978	0.453259	0.465077
22_48009275	22	48009275	0.32	0.294118	0.326733	0.298507	0.287425	0.285714	0.309845	0.343131	0.375462	0.435328	0.419932	0.429806	0.448748	0.453397	0.465055
22_48010462	22	48010462	0.56	0.529412	0.435644	0.402985	0.40519	0.367632	0.326837	0.331534	0.372263	0.437828	0.421632	0.430586	0.448843	0.453327	0.465035
22_48010815	22	48010815	0.52	0.392157	0.386139	0.338308	0.377246	0.363636	0.344328	0.340932	0.378362	0.436478	0.421272	0.431446	0.448838	0.453297	0.465065
22_48012378	22	48012378	0.48	0.490196	0.485149	0.402985	0.397206	0.347652	0.364318	0.374925	0.39786	0.432628	0.426311	0.432146	0.448658	0.453141	0.465293
22_48013311	22	48013311	0.28	0.294118	0.39604	0.447761	0.42515	0.38961	0.411794	0.395921	0.411159	0.424329	0.428231	0.432446	0.448573	0.453301	0.465394
22_48013855	22	48013855	0.56	0.54902	0.514851	0.487562	0.431138	0.426573	0.414293	0.420116	0.419558	0.418779	0.427911	0.432416	0.448733	0.453375	0.46549
22_48013936	22	48013936	0.44	0.431373	0.445545	0.467662	0.44511	0.42957	0.425287	0.425715	0.420358	0.418079	0.427731	0.432396	0.448778	0.453413	0.465504
22_48014027	22	48014027	0.4	0.431373	0.376238	0.412935	0.447106	0.448551	0.428786	0.431714	0.423158	0.417729	0.427611	0.432466	0.448728	0.453401	0.465506
22_48014632	22	48014632	0.36	0.392157	0.326733	0.338308	0.411178	0.433566	0.461269	0.454709	0.437756	0.414079	0.429711	0.433476	0.448778	0.453397	0.465508
22_48016192	22	48016192	0.36	0.45098	0.49505	0.507463	0.540918	0.52048	0.522739	0.487702	0.452955	0.412779	0.430171	0.433536	0.448993	0.453675	0.465761
22_48017081	22	48017081	0.6	0.627451	0.613861	0.557214	0.560878	0.523477	0.527236	0.5021	0.463454	0.413129	0.427911	0.434156	0.449238	0.453757	0.465916
22_48017502	22	48017502	0.52	0.529412	0.584158	0.492537	0.51497	0.508492	0.506747	0.513497	0.468553	0.413679	0.428531	0.434506	0.449123	0.453735	0.466018
22_48017719	22	48017719	0.28	0.392157	0.435644	0.487562	0.493014	0.519481	0.501749	0.513897	0.467153	0.413379	0.428531	0.434956	0.449203	0.453765	0.46608
22_48018826	22	48018826	0.64	0.647059	0.544554	0.552239	0.552894	0.512488	0.514243	0.494301	0.458754	0.418829	0.432331	0.435356	0.448948	0.454081	0.46639
22_48019980	22	48019980	0.6	0.529412	0.50495	0.502488	0.526946	0.491508	0.476762	0.471706	0.451455	0.426379	0.431531	0.435596	0.448908	0.454345	0.466675
22_48020687	22	48020687	0.44	0.470588	0.475248	0.422886	0.377246	0.393606	0.448276	0.44851	0.442956	0.425729	0.431111	0.435716	0.448873	0.454713	0.466889
22_48020943	22	48020943	0.48	0.411765	0.435644	0.383085	0.377246	0.411588	0.426787	0.443911	0.442756	0.425479	0.430491	0.435806	0.448798	0.454803	0.466955
22_48021588	22	48021588	0.4	0.392157	0.415842	0.427861	0.437126	0.436563	0.431284	0.418316	0.436656	0.426529	0.430251	0.435856	0.448483	0.455015	0.467004
22_48021775	22	48021775	0.44	0.45098	0.425743	0.402985	0.401198	0.446553	0.421289	0.410118	0.434357	0.426829	0.429551	0.435976	0.448343	0.455069	0.467038
22_48022038	22	48022038	0.6	0.529412	0.425743	0.442786	0.419162	0.432567	0.42029	0.405319	0.431357	0.427529	0.429431	0.435996	0.448203	0.455001	0.467111
22_48022763	22	48022763	0.36	0.333333	0.29703	0.353234	0.365269	0.375624	0.363818	0.377924	0.425657	0.426029	0.429131	0.435616	0.448153	0.455261	0.467251
22_48023420	22	48023420	0.32	0.352941	0.287129	0.273632	0.285429	0.300699	0.355822	0.385323	0.425057	0.424679	0.430011	0.435106	0.447293	0.455379	0.467498
22_48023738	22	48023738	0.24	0.254902	0.257426	0.298507	0.329341	0.314685	0.351324	0.386123	0.421058	0.424929	0.429031	0.435216	0.446948	0.455431	0.467611
22_48024218	22	48024218	0.28	0.352941	0.316832	0.363184	0.41517	0.375624	0.335332	0.383923	0.413859	0.420579	0.428031	0.434556	0.446548	0.455451	0.467752
22_48024668	22	48024668	0.4	0.372549	0.376238	0.368159	0.341317	0.350649	0.371314	0.388122	0.410459	0.417029	0.428171	0.434306	0.446313	0.455491	0.467863
22_48024987	22	48024987	0.24	0.294118	0.247525	0.258706	0.293413	0.335664	0.384808	0.384523	0.406459	0.415079	0.428711	0.434476	0.446173	0.455573	0.467963
22_48025172	22	48025172	0.24	0.313725	0.336634	0.298507	0.327345	0.367632	0.392304	0.386123	0.40136	0.412729	0.428871	0.434476	0.445938	0.455623	0.46801
22_48025189	22	48025189	0.24	0.27451	0.316832	0.323383	0.333333	0.36963	0.395302	0.386723	0.40076	0.412429	0.428911	0.434456	0.445923	0.455627	0.468015
22_48025559	22	48025559	0.48	0.509804	0.514851	0.492537	0.461078	0.417582	0.404298	0.394521	0.40016	0.410779	0.428811	0.434676	0.445673	0.455683	0.468087
22_48025802	22	48025802	0.52	0.509804	0.485149	0.447761	0.463074	0.450549	0.402799	0.404519	0.39956	0.40878	0.428431	0.434896	0.445668	0.455801	0.468112
22_48025835	22	48025835	0.4	0.411765	0.405941	0.427861	0.453094	0.456543	0.401799	0.405519	0.39976	0.40838	0.428571	0.434956	0.445623	0.455813	0.468119
22_48026879	22	48026879	0.6	0.509804	0.445545	0.41791	0.467066	0.408591	0.434283	0.416117	0.393261	0.40433	0.429931	0.436536	0.445228	0.455957	0.468259
22_48027283	22	48027283	0.48	0.509804	0.415842	0.368159	0.45509	0.437562	0.446277	0.422915	0.389261	0.40343	0.430091	0.437226	0.445133	0.456099	0.468274
22_48027430	22	48027430	0.44	0.392157	0.455446	0.487562	0.411178	0.444555	0.43978	0.423515	0.387961	0.40363	0.430211	0.437396	0.445108	0.456157	0.468292
22_48028928	22	48028928	0.68	0.607843	0.514851	0.462687	0.393214	0.395604	0.425787	0.396921	0.387761	0.39923	0.429051	0.440256	0.444298	0.456371	0.468522
22_48029682	22	48029682	0.64	0.54902	0.554455	0.537313	0.443114	0.387612	0.395802	0.392721	0.379762	0.39693	0.428771	0.442126	0.444248	0.456517	0.468767
22_48029759	22	48029759	0.6	0.568627	0.485149	0.467662	0.42515	0.366633	0.392304	0.395521	0.378762	0.39653	0.428971	0.442286	0.444338	0.456501	0.46879
