	Chr	Position	25bp	50bp	100bp	200bp	500bp	1kb	2kb	5kb	10kb	20kb	50kb	100kb	200kb	500kb	1Mb
21_38789148	21	38789148	0.4	0.411765	0.366337	0.39801	0.413174	0.418581	0.462269	0.429114	0.434757	0.448928	0.451971	0.446336	0.434238	0.441452	0.429946
21_38790052	21	38790052	0.44	0.509804	0.524752	0.527363	0.508982	0.491508	0.452774	0.436913	0.438056	0.449978	0.451371	0.447066	0.433788	0.441494	0.42988
21_38790383	21	38790383	0.52	0.54902	0.524752	0.437811	0.427146	0.434565	0.438281	0.427315	0.442256	0.452777	0.450791	0.447236	0.433873	0.441482	0.429915
21_38791403	21	38791403	0.44	0.392157	0.346535	0.348259	0.347305	0.367632	0.38081	0.433513	0.455354	0.452827	0.450091	0.449106	0.433978	0.441372	0.429876
21_38791633	21	38791633	0.32	0.333333	0.336634	0.348259	0.369261	0.380619	0.386807	0.442312	0.455354	0.450827	0.450311	0.448986	0.434128	0.44145	0.429899
21_38791679	21	38791679	0.6	0.431373	0.386139	0.363184	0.363273	0.383616	0.389305	0.443311	0.455654	0.450877	0.450131	0.449006	0.434123	0.441474	0.429903
21_38791791	21	38791791	0.56	0.509804	0.415842	0.39801	0.38523	0.384615	0.391804	0.443511	0.456654	0.451877	0.449891	0.448946	0.434233	0.441494	0.429905
21_38792032	21	38792032	0.36	0.372549	0.425743	0.432836	0.417166	0.407592	0.397301	0.440312	0.462854	0.450827	0.449491	0.448866	0.434203	0.441608	0.429931
21_38792059	21	38792059	0.28	0.333333	0.405941	0.447761	0.40519	0.408591	0.398801	0.440712	0.463954	0.450877	0.449391	0.448866	0.434188	0.44161	0.429935
21_38792076	21	38792076	0.48	0.45098	0.405941	0.457711	0.409182	0.410589	0.397801	0.440712	0.464754	0.450977	0.449351	0.448886	0.434188	0.441606	0.429933
21_38792580	21	38792580	0.4	0.372549	0.405941	0.427861	0.397206	0.423576	0.432284	0.436913	0.467053	0.454127	0.448771	0.448966	0.433968	0.441576	0.429965
21_38792968	21	38792968	0.56	0.509804	0.445545	0.457711	0.48503	0.456543	0.454273	0.442911	0.466053	0.452977	0.450231	0.449336	0.433723	0.441648	0.42991
21_38793688	21	38793688	0.2	0.411765	0.485149	0.507463	0.469062	0.497502	0.484258	0.470106	0.461354	0.453627	0.452211	0.448806	0.433328	0.441792	0.42987
21_38794472	21	38794472	0.48	0.431373	0.445545	0.457711	0.481038	0.492507	0.497251	0.488502	0.465353	0.455127	0.452191	0.447676	0.433608	0.441612	0.429831
21_38794862	21	38794862	0.68	0.54902	0.475248	0.437811	0.477046	0.494505	0.510245	0.495301	0.462454	0.455727	0.452271	0.447196	0.433573	0.441572	0.429851
21_38796511	21	38796511	0.32	0.392157	0.336634	0.447761	0.46507	0.497502	0.517241	0.491502	0.467853	0.475176	0.453371	0.446016	0.432643	0.441612	0.429891
21_38796852	21	38796852	0.72	0.686275	0.564356	0.507463	0.526946	0.495504	0.513743	0.490702	0.470553	0.480076	0.454111	0.445616	0.432473	0.441678	0.429837
21_38797215	21	38797215	0.4	0.411765	0.415842	0.457711	0.51497	0.516484	0.476262	0.482503	0.473053	0.482276	0.455351	0.445146	0.432178	0.4417	0.429771
21_38797782	21	38797782	0.56	0.588235	0.514851	0.552239	0.47505	0.451548	0.48026	0.482903	0.479352	0.477176	0.456411	0.445136	0.431748	0.441762	0.429762
21_38797797	21	38797797	0.6	0.529412	0.524752	0.517413	0.473054	0.446553	0.47926	0.483303	0.479552	0.476826	0.456491	0.445196	0.431753	0.441766	0.429765
21_38797849	21	38797849	0.56	0.411765	0.415842	0.472637	0.447106	0.442557	0.471264	0.482304	0.479752	0.477426	0.456831	0.445246	0.431713	0.441776	0.429766
21_38797908	21	38797908	0.4	0.392157	0.386139	0.402985	0.429142	0.425574	0.467266	0.480104	0.479252	0.477126	0.457311	0.445376	0.431668	0.441784	0.429758
21_38797954	21	38797954	0.28	0.372549	0.39604	0.378109	0.413174	0.424575	0.464768	0.478504	0.478952	0.476726	0.457611	0.445486	0.431628	0.441818	0.429752
21_38798021	21	38798021	0.36	0.392157	0.346535	0.333333	0.365269	0.420579	0.461769	0.476505	0.478252	0.476276	0.457771	0.445446	0.431588	0.441828	0.429748
21_38798141	21	38798141	0.28	0.313725	0.306931	0.303483	0.339321	0.432567	0.462769	0.472905	0.475652	0.476626	0.457831	0.445246	0.431573	0.441854	0.429744
21_38798154	21	38798154	0.36	0.294118	0.336634	0.308458	0.343313	0.435564	0.464768	0.473305	0.475652	0.476676	0.457891	0.445186	0.431578	0.44185	0.42974
21_38799366	21	38799366	0.44	0.411765	0.316832	0.358209	0.429142	0.450549	0.466767	0.455709	0.474053	0.476826	0.455631	0.445016	0.430918	0.4417	0.429714
21_38799947	21	38799947	0.52	0.568627	0.574257	0.482587	0.500998	0.447552	0.455772	0.455509	0.473053	0.476276	0.454551	0.445016	0.430653	0.441742	0.429658
21_38800044	21	38800044	0.4	0.392157	0.376238	0.462687	0.48503	0.442557	0.457271	0.456109	0.472853	0.475176	0.454431	0.445006	0.430578	0.441748	0.429651
21_38800412	21	38800412	0.36	0.352941	0.386139	0.348259	0.427146	0.452547	0.442779	0.45211	0.475052	0.474126	0.453511	0.444986	0.430653	0.44163	0.429646
21_38800572	21	38800572	0.4	0.352941	0.39604	0.412935	0.419162	0.45954	0.436782	0.45071	0.478352	0.474776	0.453391	0.445036	0.430603	0.441634	0.429646
21_38800780	21	38800780	0.36	0.392157	0.425743	0.447761	0.487026	0.440559	0.445277	0.454909	0.481552	0.475476	0.452791	0.444896	0.430433	0.441636	0.429665
21_38801421	21	38801421	0.36	0.352941	0.405941	0.368159	0.367265	0.433566	0.455772	0.453509	0.494551	0.475426	0.451271	0.444096	0.430413	0.441834	0.429713
21_38801604	21	38801604	0.36	0.372549	0.386139	0.383085	0.43513	0.421578	0.475262	0.45151	0.49835	0.475676	0.451071	0.444086	0.430283	0.441898	0.429726
21_38801784	21	38801784	0.56	0.588235	0.613861	0.542289	0.451098	0.45954	0.466267	0.454109	0.50255	0.475076	0.450831	0.444066	0.430168	0.441944	0.429718
21_38802671	21	38802671	0.44	0.490196	0.514851	0.457711	0.483034	0.463536	0.473763	0.463107	0.489051	0.475526	0.451451	0.443696	0.430108	0.441816	0.429752
21_38803903	21	38803903	0.36	0.372549	0.366337	0.38806	0.461078	0.504496	0.458271	0.528694	0.492451	0.472676	0.451731	0.443946	0.430153	0.442204	0.429922
21_38804187	21	38804187	0.68	0.666667	0.613861	0.606965	0.51497	0.462537	0.486757	0.546691	0.485651	0.469527	0.451391	0.444436	0.430453	0.442274	0.429971
21_38804769	21	38804769	0.72	0.588235	0.584158	0.512438	0.47505	0.507493	0.535732	0.537093	0.491851	0.468677	0.450751	0.443826	0.430743	0.442382	0.429958
21_38808459	21	38808459	0.32	0.490196	0.49505	0.467662	0.463074	0.473526	0.430785	0.471906	0.476252	0.463677	0.452251	0.445456	0.433283	0.44289	0.430011
21_38808960	21	38808960	0.24	0.27451	0.366337	0.38806	0.367265	0.408591	0.454273	0.436313	0.472253	0.463327	0.452071	0.445976	0.433768	0.443012	0.430002
21_38808965	21	38808965	0.2	0.254902	0.346535	0.38806	0.371257	0.411588	0.454273	0.435713	0.472353	0.463277	0.452111	0.445996	0.433768	0.443016	0.430001
21_38809842	21	38809842	0.4	0.372549	0.405941	0.412935	0.449102	0.452547	0.426787	0.415317	0.465153	0.463827	0.450251	0.446456	0.434248	0.443048	0.430093
21_38812610	21	38812610	0.4	0.392157	0.50495	0.562189	0.46507	0.425574	0.417791	0.415317	0.425857	0.466327	0.452851	0.446926	0.435453	0.443948	0.430019
21_38813473	21	38813473	0.4	0.313725	0.415842	0.432836	0.437126	0.425574	0.424788	0.419916	0.432457	0.469827	0.451871	0.447816	0.435933	0.444192	0.430274
21_38819507	21	38819507	0.56	0.54902	0.544554	0.547264	0.487026	0.471528	0.449775	0.471706	0.462854	0.434928	0.452791	0.444646	0.43656	0.443872	0.430934
21_38819714	21	38819714	0.64	0.470588	0.50495	0.552239	0.530938	0.488511	0.442779	0.477904	0.462954	0.433128	0.452031	0.444366	0.43646	0.443876	0.430924
21_38820653	21	38820653	0.64	0.54902	0.50495	0.457711	0.453094	0.434565	0.465767	0.491102	0.459154	0.431528	0.449911	0.443896	0.436275	0.44385	0.430953
21_38822104	21	38822104	0.64	0.568627	0.594059	0.59204	0.526946	0.53047	0.524238	0.467506	0.446555	0.437878	0.443751	0.442846	0.43634	0.443866	0.430992
21_38822185	21	38822185	0.52	0.54902	0.564356	0.577114	0.558882	0.523477	0.525237	0.465507	0.446355	0.438228	0.443471	0.442706	0.436315	0.44385	0.431006
21_38822292	21	38822292	0.4	0.470588	0.49505	0.547264	0.57485	0.523477	0.525237	0.462507	0.446155	0.438228	0.443471	0.442906	0.436225	0.443848	0.431012
21_38822384	21	38822384	0.64	0.607843	0.594059	0.58209	0.536926	0.541459	0.518741	0.458908	0.447255	0.438228	0.443311	0.443056	0.43615	0.443842	0.43103
21_38823135	21	38823135	0.6	0.588235	0.544554	0.542289	0.500998	0.461538	0.452774	0.458108	0.442056	0.440778	0.442991	0.443556	0.43559	0.443914	0.431099
21_38823353	21	38823353	0.08	0.196078	0.287129	0.283582	0.367265	0.423576	0.445777	0.446911	0.439456	0.441478	0.443151	0.443236	0.435515	0.443876	0.431093
21_38823540	21	38823540	0.36	0.352941	0.346535	0.323383	0.319361	0.376623	0.432784	0.438312	0.438656	0.441328	0.443631	0.443316	0.43544	0.443844	0.4311
21_38823561	21	38823561	0.16	0.254902	0.39604	0.348259	0.307385	0.367632	0.433283	0.436313	0.438656	0.441378	0.443611	0.443366	0.435415	0.44385	0.431104
21_38823904	21	38823904	0.6	0.54902	0.435644	0.368159	0.359281	0.363636	0.412794	0.425715	0.436056	0.441278	0.442571	0.443946	0.43557	0.443886	0.431101
21_38823912	21	38823912	0.56	0.588235	0.425743	0.373134	0.359281	0.366633	0.410295	0.426115	0.435956	0.441228	0.442531	0.443956	0.43558	0.443886	0.431103
21_38824464	21	38824464	0.48	0.490196	0.514851	0.482587	0.453094	0.408591	0.390805	0.419116	0.435356	0.439678	0.442771	0.443706	0.43608	0.44396	0.431128
21_38825063	21	38825063	0.52	0.392157	0.39604	0.422886	0.351297	0.396603	0.385307	0.407119	0.425957	0.438278	0.443091	0.443346	0.43649	0.444008	0.431091
21_38825177	21	38825177	0.24	0.27451	0.287129	0.338308	0.369261	0.387612	0.382309	0.407119	0.425657	0.438878	0.442791	0.443406	0.436575	0.443984	0.431069
21_38834302	21	38834302	0.44	0.333333	0.346535	0.368159	0.351297	0.331668	0.413793	0.44931	0.445155	0.432478	0.436631	0.439416	0.43853	0.443776	0.43095
21_38834606	21	38834606	0.4	0.313725	0.306931	0.333333	0.337325	0.411588	0.398301	0.455109	0.444956	0.430028	0.436611	0.439466	0.438445	0.443878	0.430964
21_38834914	21	38834914	0.44	0.509804	0.544554	0.577114	0.489022	0.441558	0.409295	0.45091	0.444956	0.430928	0.436531	0.439346	0.438635	0.443942	0.430942
21_38834935	21	38834935	0.44	0.509804	0.554455	0.597015	0.497006	0.444555	0.409295	0.45011	0.445255	0.431128	0.436671	0.439316	0.438655	0.443942	0.430938
21_38835263	21	38835263	0.56	0.607843	0.514851	0.497512	0.479042	0.474525	0.437781	0.434313	0.448755	0.430678	0.437491	0.439286	0.43892	0.444052	0.430911
21_38836919	21	38836919	0.56	0.588235	0.514851	0.557214	0.542914	0.487512	0.434283	0.457309	0.454755	0.427779	0.439371	0.438946	0.439275	0.444612	0.430794
21_38837247	21	38837247	0.12	0.215686	0.247525	0.273632	0.387226	0.381618	0.429785	0.460508	0.458654	0.425529	0.439931	0.439026	0.43965	0.444706	0.430772
21_38837874	21	38837874	0.24	0.215686	0.227723	0.298507	0.367265	0.384615	0.437781	0.455709	0.451655	0.426179	0.440691	0.438806	0.439975	0.444804	0.430775
21_38838137	21	38838137	0.48	0.470588	0.514851	0.512438	0.481038	0.455544	0.429285	0.464507	0.447655	0.425629	0.441711	0.438616	0.440135	0.444866	0.430781
21_38838559	21	38838559	0.48	0.568627	0.524752	0.562189	0.522954	0.537463	0.469265	0.467906	0.444056	0.425779	0.442391	0.437646	0.440235	0.444818	0.430763
21_38838592	21	38838592	0.52	0.54902	0.574257	0.547264	0.52495	0.54046	0.468266	0.469106	0.444056	0.425929	0.442571	0.437506	0.44025	0.444812	0.430755
21_38838687	21	38838687	0.52	0.490196	0.524752	0.552239	0.558882	0.536464	0.475762	0.468906	0.445655	0.425529	0.442831	0.437416	0.440285	0.44479	0.430766
21_38839184	21	38839184	0.68	0.588235	0.544554	0.542289	0.493014	0.480519	0.486257	0.461708	0.445455	0.426879	0.444091	0.437506	0.440655	0.444774	0.430716
21_38839311	21	38839311	0.68	0.568627	0.524752	0.487562	0.467066	0.458541	0.483758	0.461708	0.445755	0.427229	0.444211	0.437316	0.44075	0.44473	0.43072
21_38839565	21	38839565	0.4	0.352941	0.415842	0.38806	0.361277	0.433566	0.48026	0.456709	0.445255	0.428279	0.444411	0.436926	0.440985	0.44472	0.430734
21_38839963	21	38839963	0.48	0.647059	0.514851	0.482587	0.457086	0.453546	0.471764	0.467506	0.447055	0.430728	0.444071	0.436176	0.44091	0.444774	0.43073
21_38839979	21	38839979	0.6	0.470588	0.50495	0.477612	0.471058	0.456543	0.472264	0.467706	0.447055	0.430728	0.444091	0.436136	0.440895	0.444774	0.430735
21_38841503	21	38841503	0.44	0.411765	0.39604	0.373134	0.441118	0.466533	0.477761	0.446511	0.424858	0.429079	0.441611	0.435956	0.441385	0.444962	0.430781
21_38841761	21	38841761	0.4	0.411765	0.475248	0.467662	0.449102	0.46953	0.454273	0.436913	0.418058	0.430528	0.441611	0.436306	0.441375	0.444974	0.430744
21_38841979	21	38841979	0.56	0.54902	0.534653	0.487562	0.502994	0.468531	0.453273	0.433113	0.413759	0.431028	0.441451	0.436276	0.44133	0.444984	0.430717
21_38842183	21	38842183	0.48	0.490196	0.534653	0.537313	0.518962	0.444555	0.423788	0.431114	0.409259	0.431828	0.441251	0.435866	0.441355	0.445006	0.430703
21_38843074	21	38843074	0.24	0.294118	0.267327	0.268657	0.363273	0.385614	0.401299	0.417117	0.422258	0.431478	0.439331	0.435206	0.441685	0.44498	0.430656
21_38844438	21	38844438	0.16	0.215686	0.277228	0.308458	0.355289	0.381618	0.37981	0.370726	0.410459	0.437378	0.437031	0.434026	0.441965	0.445402	0.430584
21_38845038	21	38845038	0.24	0.27451	0.29703	0.318408	0.387226	0.382617	0.356322	0.367526	0.415058	0.435128	0.434971	0.433556	0.44215	0.445418	0.430497
21_38845112	21	38845112	0.32	0.294118	0.29703	0.303483	0.365269	0.383616	0.354323	0.368326	0.414459	0.433728	0.434991	0.433566	0.44228	0.445402	0.430485
21_38845296	21	38845296	0.32	0.313725	0.316832	0.328358	0.349301	0.381618	0.345827	0.370726	0.410659	0.431778	0.435111	0.433526	0.44247	0.445342	0.430469
21_38845691	21	38845691	0.48	0.45098	0.415842	0.402985	0.365269	0.322677	0.348326	0.370526	0.408259	0.429479	0.434951	0.432636	0.442655	0.445254	0.430435
21_38845814	21	38845814	0.28	0.235294	0.277228	0.293532	0.321357	0.320679	0.34033	0.373525	0.406759	0.429379	0.434591	0.432306	0.44266	0.445252	0.430435
21_38846858	21	38846858	0.28	0.313725	0.247525	0.268657	0.319361	0.350649	0.358321	0.384723	0.406759	0.428479	0.431211	0.430076	0.442775	0.44536	0.430277
21_38847134	21	38847134	0.28	0.313725	0.306931	0.373134	0.367265	0.386613	0.377311	0.393121	0.406359	0.426979	0.430411	0.429366	0.44279	0.445452	0.430247
21_38847681	21	38847681	0.48	0.372549	0.39604	0.383085	0.469062	0.430569	0.407296	0.39792	0.412159	0.435578	0.429691	0.428446	0.442915	0.44562	0.430165
21_38848034	21	38848034	0.48	0.411765	0.306931	0.313433	0.391218	0.423576	0.431284	0.405319	0.413359	0.437228	0.429371	0.427956	0.44323	0.445736	0.430156
21_38849241	21	38849241	0.28	0.372549	0.425743	0.467662	0.48503	0.455544	0.454273	0.433913	0.427357	0.433178	0.431471	0.427026	0.443375	0.445612	0.430373
21_38849355	21	38849355	0.36	0.411765	0.435644	0.482587	0.469062	0.474525	0.445777	0.440312	0.428657	0.433228	0.431371	0.426946	0.443285	0.445542	0.430419
21_38849817	21	38849817	0.64	0.607843	0.544554	0.522388	0.473054	0.438561	0.449775	0.454509	0.427157	0.436628	0.431891	0.426836	0.44309	0.44551	0.430515
21_38850115	21	38850115	0.44	0.313725	0.356436	0.368159	0.397206	0.445554	0.438281	0.455109	0.425257	0.436878	0.432411	0.426566	0.442895	0.445544	0.430575
21_38851113	21	38851113	0.44	0.509804	0.445545	0.39801	0.379242	0.435564	0.454773	0.463707	0.424358	0.432978	0.434731	0.426396	0.4425	0.44544	0.430512
21_38851413	21	38851413	0.48	0.490196	0.554455	0.462687	0.491018	0.480519	0.468766	0.473905	0.430757	0.432778	0.435751	0.426706	0.44227	0.44536	0.430437
21_38853029	21	38853029	0.44	0.372549	0.405941	0.393035	0.437126	0.46953	0.495252	0.438112	0.451255	0.437878	0.436351	0.425696	0.44139	0.445422	0.43036
21_38853941	21	38853941	0.36	0.392157	0.405941	0.447761	0.493014	0.497502	0.442279	0.439912	0.456454	0.443878	0.436031	0.425926	0.441535	0.445384	0.430267
21_38854562	21	38854562	0.32	0.254902	0.267327	0.323383	0.341317	0.381618	0.381809	0.437512	0.457654	0.449128	0.436191	0.426076	0.441485	0.445426	0.430262
21_38855770	21	38855770	0.64	0.627451	0.50495	0.422886	0.381238	0.366633	0.394803	0.44851	0.463554	0.450227	0.435431	0.424906	0.441935	0.445494	0.430106
21_38856112	21	38856112	0.52	0.411765	0.445545	0.442786	0.443114	0.451548	0.416292	0.440712	0.462454	0.451677	0.434011	0.423996	0.442155	0.44555	0.430069
21_38856996	21	38856996	0.32	0.392157	0.39604	0.432836	0.52495	0.53047	0.514243	0.447111	0.459354	0.454327	0.431711	0.423286	0.44236	0.445952	0.43003
21_38857205	21	38857205	0.68	0.686275	0.594059	0.621891	0.536926	0.544456	0.511744	0.452909	0.458954	0.454427	0.431251	0.423466	0.44238	0.446034	0.429965
21_38857418	21	38857418	0.44	0.54902	0.514851	0.522388	0.592814	0.529471	0.501749	0.458508	0.459254	0.454077	0.430831	0.424036	0.442525	0.446118	0.42994
21_38857425	21	38857425	0.6	0.54902	0.534653	0.517413	0.592814	0.53047	0.501749	0.458508	0.459354	0.454177	0.430791	0.424076	0.44252	0.446116	0.429938
21_38858107	21	38858107	0.56	0.568627	0.49505	0.437811	0.423154	0.461538	0.494253	0.490502	0.463854	0.451227	0.428791	0.424126	0.442775	0.446294	0.429901
21_38858449	21	38858449	0.44	0.45098	0.445545	0.41791	0.471058	0.455544	0.487256	0.486703	0.466153	0.449928	0.427651	0.423866	0.44311	0.446452	0.429938
21_38862214	21	38862214	0.48	0.470588	0.435644	0.507463	0.502994	0.483516	0.49925	0.487303	0.462454	0.433028	0.422832	0.427286	0.443395	0.446544	0.429762
21_38862278	21	38862278	0.6	0.568627	0.534653	0.527363	0.508982	0.485514	0.496752	0.485103	0.460854	0.433128	0.423072	0.427356	0.44338	0.446542	0.429761
21_38863009	21	38863009	0.6	0.588235	0.544554	0.577114	0.560878	0.54046	0.517741	0.473705	0.450355	0.433678	0.425791	0.427716	0.44365	0.446512	0.429862
21_38863073	21	38863073	0.64	0.54902	0.594059	0.587065	0.552894	0.542458	0.518241	0.472106	0.450355	0.434028	0.425851	0.427866	0.443685	0.446516	0.429847
21_38863366	21	38863366	0.36	0.45098	0.514851	0.502488	0.530938	0.531469	0.523238	0.471106	0.447255	0.433878	0.424272	0.428406	0.443765	0.446498	0.429853
21_38864886	21	38864886	0.36	0.392157	0.435644	0.477612	0.43513	0.428571	0.436782	0.444311	0.431457	0.436528	0.420112	0.429449	0.44399	0.44631	0.429872
21_38865314	21	38865314	0.36	0.333333	0.267327	0.343284	0.411178	0.401598	0.397801	0.433713	0.426657	0.440428	0.418912	0.429739	0.44384	0.44645	0.429851
21_38865319	21	38865319	0.36	0.294118	0.257426	0.338308	0.411178	0.3996	0.396302	0.433713	0.426657	0.440478	0.418852	0.429759	0.44383	0.446452	0.429847
21_38865429	21	38865429	0.52	0.54902	0.49505	0.39801	0.393214	0.390609	0.37981	0.427514	0.424358	0.441828	0.418792	0.429569	0.44374	0.446482	0.42982
21_38865838	21	38865838	0.32	0.352941	0.386139	0.333333	0.339321	0.344655	0.381809	0.408718	0.421058	0.444478	0.417032	0.429839	0.44377	0.446612	0.429801
21_38866444	21	38866444	0.64	0.509804	0.435644	0.422886	0.409182	0.364635	0.376312	0.394521	0.413959	0.444328	0.416252	0.429389	0.443905	0.44671	0.429798
21_38866502	21	38866502	0.48	0.588235	0.534653	0.482587	0.41517	0.361638	0.376312	0.389722	0.413559	0.444178	0.416292	0.429399	0.44387	0.446714	0.429799
21_38866531	21	38866531	0.6	0.490196	0.475248	0.517413	0.423154	0.365634	0.377311	0.389122	0.413259	0.444128	0.416452	0.429369	0.443875	0.446716	0.429809
21_38867294	21	38867294	0.44	0.431373	0.405941	0.442786	0.439122	0.388611	0.373813	0.379524	0.408159	0.442928	0.414472	0.429439	0.44364	0.446906	0.429882
21_38867345	21	38867345	0.72	0.529412	0.554455	0.507463	0.469062	0.388611	0.373313	0.377524	0.407259	0.442528	0.414272	0.429509	0.443595	0.44693	0.42989
21_38867920	21	38867920	0.36	0.294118	0.306931	0.268657	0.309381	0.33966	0.369815	0.375325	0.405659	0.439078	0.414012	0.429639	0.443895	0.447086	0.429847
21_38867921	21	38867921	0.4	0.294118	0.29703	0.263682	0.311377	0.33966	0.369315	0.375325	0.405659	0.439128	0.413992	0.429639	0.443895	0.447084	0.429846
21_38868345	21	38868345	0.28	0.27451	0.257426	0.378109	0.383234	0.354645	0.368816	0.372126	0.40186	0.438828	0.414112	0.429189	0.44421	0.447106	0.429903
21_38868390	21	38868390	0.28	0.333333	0.415842	0.412935	0.377246	0.355644	0.364818	0.371326	0.40206	0.438928	0.413972	0.429129	0.44425	0.447118	0.429906
21_38868423	21	38868423	0.6	0.627451	0.50495	0.432836	0.383234	0.35964	0.364818	0.371926	0.40116	0.438628	0.413952	0.429099	0.44426	0.447124	0.429918
21_38868656	21	38868656	0.44	0.411765	0.39604	0.41791	0.401198	0.350649	0.363318	0.371726	0.40136	0.437878	0.413632	0.428899	0.44411	0.447198	0.429945
21_38868666	21	38868666	0.4	0.45098	0.425743	0.412935	0.39521	0.353646	0.364818	0.371926	0.40136	0.438028	0.413592	0.428889	0.44413	0.447196	0.429947
21_38868724	21	38868724	0.4	0.45098	0.435644	0.358209	0.353293	0.354645	0.369815	0.371726	0.40236	0.437278	0.413732	0.428909	0.444135	0.447208	0.429942
